review_id,customer_id,booking_id,service_type,rating,review_text,sentiment,review_date
REV0759,CUST0035,BK01737,Haircut,4,Excellent bridal package. Made my wedding day perfect!,Positive,2026-01-09
REV0760,CUST0445,BK04282,Pedicure,1,The staff was rude and did not listen to my requirements.,Negative,2024-07-10
REV0761,CUST0482,BK02778,Hair Colour,5,Amazing experience! My hair looks absolutely stunning.,Positive,2026-05-06
REV0762,CUST0378,BK00266,Pedicure,4,Punctual and professional. My go-to salon from now on.,Positive,2025-01-03
REV0763,CUST0463,BK01620,Pedicure,2,Too expensive compared to other salons in the area.,Negative,2026-04-16
REV0764,CUST0043,BK03039,Hair Spa,4,The staff is very skilled and the ambience is lovely.,Positive,2024-08-30
REV0765,CUST0474,BK01457,Haircut,5,Best salon in Nellore! Will definitely come back.,Positive,2025-01-09
REV0766,CUST0487,BK03491,Pedicure,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-03-11
REV0767,CUST0165,BK02424,Hair Spa,3,"Mixed experience. Some services were great, others average.",Neutral,2025-08-03
REV0768,CUST0244,BK04730,Hair Colour,2,The hair colour applied was completely wrong. Very disappointed.,Negative,2025-09-09
REV0769,CUST0186,BK03254,Haircut,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-09-08
REV0770,CUST0240,BK03769,Pedicure,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2024-06-29
REV0771,CUST0473,BK04057,Pedicure,5,Quick service and great results. Highly recommend.,Positive,2024-05-10
REV0772,CUST0285,BK00221,Hair Colour,4,Great value for money. Very satisfied with the facial treatment.,Positive,2024-10-17
REV0773,CUST0277,BK03865,Hair Spa,3,Service was fine but the pricing is slightly high.,Neutral,2025-11-05
REV0774,CUST0302,BK00345,Haircut,4,Punctual and professional. My go-to salon from now on.,Positive,2025-05-20
REV0775,CUST0365,BK00479,Waxing,4,Punctual and professional. My go-to salon from now on.,Positive,2024-11-14
REV0776,CUST0341,BK03664,Hair Colour,3,Average experience. The waiting time was a bit long.,Neutral,2026-01-30
REV0777,CUST0233,BK01799,Waxing,4,Great value for money. Very satisfied with the facial treatment.,Positive,2024-07-25
REV0778,CUST0202,BK03118,Hair Colour,3,"Decent salon. Service was okay, nothing extraordinary.",Neutral,2024-11-08
REV0779,CUST0057,BK01550,Bridal Package,4,Outstanding service. The hair spa was so relaxing.,Positive,2025-01-19
REV0780,CUST0089,BK01258,Facial,4,Great value for money. Very satisfied with the facial treatment.,Positive,2026-01-25
REV0781,CUST0226,BK04131,Hair Colour,3,"Mixed experience. Some services were great, others average.",Neutral,2025-12-13
REV0782,CUST0357,BK02155,Haircut,3,Service was fine but the pricing is slightly high.,Neutral,2025-05-17
REV0783,CUST0484,BK00635,Waxing,5,Quick service and great results. Highly recommend.,Positive,2025-08-17
REV0784,CUST0256,BK02512,Pedicure,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-10-28
REV0785,CUST0221,BK04939,Manicure,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2026-05-02
REV0786,CUST0355,BK03209,Pedicure,5,Very friendly staff. They made me feel comfortable throughout.,Positive,2024-11-24
REV0787,CUST0295,BK04742,Haircut,5,Very friendly staff. They made me feel comfortable throughout.,Positive,2024-08-16
REV0788,CUST0464,BK04838,Waxing,5,Very friendly staff. They made me feel comfortable throughout.,Positive,2025-01-25
REV0789,CUST0193,BK04132,Manicure,5,Outstanding service. The hair spa was so relaxing.,Positive,2025-12-27
REV0790,CUST0171,BK02605,Haircut,5,Quick service and great results. Highly recommend.,Positive,2026-04-15
REV0791,CUST0080,BK03449,Facial,5,Excellent bridal package. Made my wedding day perfect!,Positive,2024-07-16
REV0792,CUST0164,BK03086,Haircut,5,Amazing experience! My hair looks absolutely stunning.,Positive,2025-05-11
REV0793,CUST0069,BK02442,Manicure,4,Punctual and professional. My go-to salon from now on.,Positive,2026-04-09
REV0794,CUST0150,BK03919,Haircut,5,Excellent bridal package. Made my wedding day perfect!,Positive,2026-02-01
REV0795,CUST0429,BK04766,Manicure,5,Great value for money. Very satisfied with the facial treatment.,Positive,2024-05-16
REV0796,CUST0470,BK00987,Hair Spa,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-05-16
REV0797,CUST0268,BK03658,Haircut,5,Punctual and professional. My go-to salon from now on.,Positive,2025-04-14
REV0798,CUST0183,BK01859,Haircut,5,Punctual and professional. My go-to salon from now on.,Positive,2024-11-19
REV0799,CUST0494,BK03219,Facial,5,Great value for money. Very satisfied with the facial treatment.,Positive,2024-06-10
REV0800,CUST0211,BK03310,Manicure,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-04-14
REV0801,CUST0068,BK03367,Hair Spa,2,Waiting time is too long. They don't respect appointments.,Negative,2025-01-01
REV0802,CUST0223,BK01768,Manicure,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2025-04-18
REV0803,CUST0351,BK03951,Waxing,4,Excellent bridal package. Made my wedding day perfect!,Positive,2024-11-06
REV0804,CUST0018,BK00240,Haircut,4,Excellent bridal package. Made my wedding day perfect!,Positive,2024-06-08
REV0805,CUST0064,BK04756,Facial,5,Punctual and professional. My go-to salon from now on.,Positive,2025-10-09
REV0806,CUST0272,BK01581,Hair Colour,5,Quick service and great results. Highly recommend.,Positive,2025-03-11
REV0807,CUST0270,BK01376,Waxing,5,The staff is very skilled and the ambience is lovely.,Positive,2025-08-08
REV0808,CUST0081,BK02025,Bridal Package,5,Outstanding service. The hair spa was so relaxing.,Positive,2024-09-20
REV0809,CUST0215,BK03317,Hair Colour,4,Best salon in Nellore! Will definitely come back.,Positive,2026-04-18
REV0810,CUST0290,BK04961,Waxing,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2024-05-17
REV0811,CUST0245,BK04671,Hair Spa,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-04-29
REV0812,CUST0315,BK01192,Haircut,4,Best salon in Nellore! Will definitely come back.,Positive,2025-10-15
REV0813,CUST0162,BK03878,Hair Colour,5,Very friendly staff. They made me feel comfortable throughout.,Positive,2025-07-05
REV0814,CUST0498,BK04703,Manicure,5,Punctual and professional. My go-to salon from now on.,Positive,2026-01-27
REV0815,CUST0189,BK01435,Haircut,2,The staff was rude and did not listen to my requirements.,Negative,2024-05-12
REV0816,CUST0382,BK04599,Hair Colour,4,The stylist was so professional and understood exactly what I wanted.,Positive,2025-02-25
REV0817,CUST0426,BK03078,Hair Spa,4,Punctual and professional. My go-to salon from now on.,Positive,2024-06-06
REV0818,CUST0042,BK02898,Facial,4,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2026-05-06
REV0819,CUST0081,BK03784,Hair Colour,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2025-05-27
REV0820,CUST0257,BK02840,Manicure,4,Amazing experience! My hair looks absolutely stunning.,Positive,2024-10-22
REV0821,CUST0116,BK04250,Bridal Package,4,Outstanding service. The hair spa was so relaxing.,Positive,2024-10-16
REV0822,CUST0259,BK01214,Haircut,4,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2026-03-01
REV0823,CUST0458,BK01629,Waxing,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-06-22
REV0824,CUST0481,BK03097,Pedicure,2,Pricing is not transparent. Hidden charges were added at billing.,Negative,2026-01-31
REV0825,CUST0025,BK02102,Waxing,4,Punctual and professional. My go-to salon from now on.,Positive,2024-09-06
REV0826,CUST0224,BK01644,Haircut,5,Outstanding service. The hair spa was so relaxing.,Positive,2024-05-30
REV0827,CUST0178,BK01836,Manicure,2,Overpriced for the quality of service provided.,Negative,2026-02-25
REV0828,CUST0247,BK02125,Waxing,3,"Mixed experience. Some services were great, others average.",Neutral,2025-10-08
REV0829,CUST0421,BK00218,Waxing,1,The place needs better maintenance and cleanliness.,Negative,2026-03-06
REV0830,CUST0358,BK00319,Facial,4,Great value for money. Very satisfied with the facial treatment.,Positive,2026-01-10
REV0831,CUST0378,BK04399,Manicure,5,The stylist was so professional and understood exactly what I wanted.,Positive,2024-07-29
REV0832,CUST0171,BK02846,Haircut,5,Punctual and professional. My go-to salon from now on.,Positive,2025-08-10
REV0833,CUST0099,BK02863,Manicure,4,The staff is very skilled and the ambience is lovely.,Positive,2026-03-17
REV0834,CUST0303,BK02388,Hair Spa,3,"Decent salon. Service was okay, nothing extraordinary.",Neutral,2024-10-02
REV0835,CUST0431,BK03881,Manicure,1,The hair colour applied was completely wrong. Very disappointed.,Negative,2026-02-22
REV0836,CUST0106,BK04301,Haircut,3,Service was fine but the pricing is slightly high.,Neutral,2026-01-21
REV0837,CUST0347,BK01381,Haircut,4,Outstanding service. The hair spa was so relaxing.,Positive,2025-07-19
REV0838,CUST0394,BK00979,Pedicure,3,Service was fine but the pricing is slightly high.,Neutral,2024-07-13
REV0839,CUST0215,BK01259,Pedicure,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2025-05-09
REV0840,CUST0215,BK03317,Hair Colour,1,Waiting time is too long. They don't respect appointments.,Negative,2026-04-20
REV0841,CUST0396,BK02550,Hair Spa,4,Great value for money. Very satisfied with the facial treatment.,Positive,2025-12-03
REV0842,CUST0054,BK04534,Waxing,1,The staff was rude and did not listen to my requirements.,Negative,2025-05-17
REV0843,CUST0480,BK03362,Haircut,4,Great value for money. Very satisfied with the facial treatment.,Positive,2026-01-16
REV0844,CUST0288,BK00394,Haircut,5,Best salon in Nellore! Will definitely come back.,Positive,2024-08-10
REV0845,CUST0101,BK01028,Manicure,2,Waited too long. No one even apologised for the delay.,Negative,2025-04-10
REV0846,CUST0297,BK03501,Waxing,5,Amazing experience! My hair looks absolutely stunning.,Positive,2026-05-03
REV0847,CUST0434,BK02548,Haircut,5,Quick service and great results. Highly recommend.,Positive,2025-03-03
REV0848,CUST0391,BK02612,Hair Spa,3,Average experience. The waiting time was a bit long.,Neutral,2025-01-16
REV0849,CUST0364,BK02461,Manicure,4,Punctual and professional. My go-to salon from now on.,Positive,2024-09-27
REV0850,CUST0215,BK00747,Waxing,4,Outstanding service. The hair spa was so relaxing.,Positive,2024-09-05
REV0851,CUST0088,BK02446,Hair Colour,5,Amazing experience! My hair looks absolutely stunning.,Positive,2025-01-06
REV0852,CUST0224,BK02484,Haircut,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-08-19
REV0853,CUST0200,BK00777,Facial,4,Best salon in Nellore! Will definitely come back.,Positive,2024-10-12
REV0854,CUST0352,BK02779,Facial,4,The staff is very skilled and the ambience is lovely.,Positive,2024-07-01
REV0855,CUST0260,BK03537,Waxing,2,Waited 45 minutes beyond my appointment time. Very unprofessional.,Negative,2025-06-25
REV0856,CUST0287,BK02415,Manicure,4,The stylist was so professional and understood exactly what I wanted.,Positive,2025-07-17
REV0857,CUST0037,BK00173,Haircut,3,Average experience. The waiting time was a bit long.,Neutral,2025-12-13
REV0858,CUST0039,BK02315,Haircut,2,Overpriced for the quality of service provided.,Negative,2025-07-17
REV0859,CUST0059,BK04070,Haircut,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-07-10
REV0860,CUST0229,BK01300,Bridal Package,5,Great value for money. Very satisfied with the facial treatment.,Positive,2025-10-29
REV0861,CUST0063,BK01519,Hair Colour,4,Quick service and great results. Highly recommend.,Positive,2026-03-14
REV0862,CUST0286,BK00284,Pedicure,2,The place needs better maintenance and cleanliness.,Negative,2024-09-19
REV0863,CUST0148,BK03986,Hair Colour,2,Waiting time is too long. They don't respect appointments.,Negative,2024-07-05
REV0864,CUST0314,BK02188,Hair Spa,4,The stylist was so professional and understood exactly what I wanted.,Positive,2024-11-09
REV0865,CUST0415,BK01601,Hair Colour,5,Amazing experience! My hair looks absolutely stunning.,Positive,2025-03-18
REV0866,CUST0416,BK01206,Manicure,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-12-29
REV0867,CUST0326,BK02158,Facial,4,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-04-25
REV0868,CUST0140,BK01147,Facial,3,"Decent salon. Service was okay, nothing extraordinary.",Neutral,2024-12-12
REV0869,CUST0292,BK03614,Haircut,5,Amazing experience! My hair looks absolutely stunning.,Positive,2026-04-01
REV0870,CUST0092,BK03329,Hair Spa,4,Amazing experience! My hair looks absolutely stunning.,Positive,2025-01-19
REV0871,CUST0148,BK02212,Haircut,3,"Mixed experience. Some services were great, others average.",Neutral,2025-10-06
REV0872,CUST0016,BK04811,Haircut,5,Best salon in Nellore! Will definitely come back.,Positive,2025-03-21
REV0873,CUST0434,BK00113,Hair Spa,5,The stylist was so professional and understood exactly what I wanted.,Positive,2024-09-13
REV0874,CUST0046,BK04546,Bridal Package,5,Quick service and great results. Highly recommend.,Positive,2025-03-15
REV0875,CUST0172,BK00222,Pedicure,5,The staff is very skilled and the ambience is lovely.,Positive,2025-04-07
REV0876,CUST0308,BK04105,Facial,5,Great value for money. Very satisfied with the facial treatment.,Positive,2026-05-04
REV0877,CUST0013,BK01752,Hair Colour,4,Best salon in Nellore! Will definitely come back.,Positive,2024-10-08
REV0878,CUST0174,BK04069,Hair Colour,1,Staff was unfriendly and unprofessional throughout.,Negative,2025-06-22
REV0879,CUST0383,BK04195,Haircut,4,Great value for money. Very satisfied with the facial treatment.,Positive,2024-07-15
REV0880,CUST0249,BK02713,Hair Spa,4,Outstanding service. The hair spa was so relaxing.,Positive,2025-09-06
REV0881,CUST0100,BK01827,Haircut,1,Overpriced for the quality of service provided.,Negative,2025-02-13
REV0882,CUST0167,BK03799,Hair Colour,5,Amazing experience! My hair looks absolutely stunning.,Positive,2024-12-23
REV0883,CUST0215,BK02261,Hair Spa,4,Best salon in Nellore! Will definitely come back.,Positive,2026-04-04
REV0884,CUST0140,BK00696,Haircut,5,Very friendly staff. They made me feel comfortable throughout.,Positive,2025-04-04
REV0885,CUST0117,BK02608,Waxing,4,Excellent bridal package. Made my wedding day perfect!,Positive,2026-04-06
REV0886,CUST0140,BK01619,Haircut,5,The staff is very skilled and the ambience is lovely.,Positive,2025-04-14
REV0887,CUST0315,BK03929,Manicure,5,Great value for money. Very satisfied with the facial treatment.,Positive,2025-11-25
REV0888,CUST0412,BK01743,Haircut,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2024-09-11
REV0889,CUST0466,BK03162,Hair Spa,4,The stylist was so professional and understood exactly what I wanted.,Positive,2025-04-25
REV0890,CUST0096,BK03025,Hair Spa,4,The stylist was so professional and understood exactly what I wanted.,Positive,2024-06-12
REV0891,CUST0291,BK03728,Pedicure,4,Quick service and great results. Highly recommend.,Positive,2024-07-04
REV0892,CUST0227,BK00152,Haircut,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-03-17
REV0893,CUST0325,BK03045,Pedicure,5,The stylist was so professional and understood exactly what I wanted.,Positive,2024-10-12
REV0894,CUST0355,BK04594,Pedicure,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-10-12
REV0895,CUST0269,BK02632,Haircut,3,"Decent salon. Service was okay, nothing extraordinary.",Neutral,2025-06-28
REV0896,CUST0091,BK02013,Haircut,4,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-12-21
REV0897,CUST0297,BK04814,Manicure,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2024-11-21
REV0898,CUST0108,BK01928,Waxing,3,"Mixed experience. Some services were great, others average.",Neutral,2025-06-03
REV0899,CUST0459,BK01965,Hair Colour,5,Outstanding service. The hair spa was so relaxing.,Positive,2024-07-04
REV0900,CUST0405,BK00782,Waxing,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2026-02-26
REV0901,CUST0324,BK00456,Waxing,5,Great value for money. Very satisfied with the facial treatment.,Positive,2025-08-23
REV0902,CUST0105,BK04109,Haircut,5,Outstanding service. The hair spa was so relaxing.,Positive,2024-09-19
REV0903,CUST0086,BK00746,Hair Colour,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-05-20
REV0904,CUST0001,BK02084,Haircut,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2026-02-11
REV0905,CUST0400,BK02711,Haircut,5,Quick service and great results. Highly recommend.,Positive,2026-02-14
REV0906,CUST0055,BK03744,Hair Colour,5,Quick service and great results. Highly recommend.,Positive,2025-02-08
REV0907,CUST0382,BK04599,Hair Colour,4,Excellent bridal package. Made my wedding day perfect!,Positive,2025-02-23
REV0908,CUST0012,BK04892,Bridal Package,4,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-12-27
REV0909,CUST0339,BK01006,Haircut,4,Amazing experience! My hair looks absolutely stunning.,Positive,2024-10-11
REV0910,CUST0487,BK00150,Facial,5,Great value for money. Very satisfied with the facial treatment.,Positive,2025-12-12
REV0911,CUST0362,BK04373,Hair Spa,2,The staff was rude and did not listen to my requirements.,Negative,2025-11-29
REV0912,CUST0410,BK02631,Haircut,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-11-04
REV0913,CUST0455,BK02116,Pedicure,4,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-01-19
REV0914,CUST0485,BK03940,Waxing,4,Excellent bridal package. Made my wedding day perfect!,Positive,2024-07-27
REV0915,CUST0122,BK04638,Hair Spa,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2024-11-05
REV0916,CUST0096,BK01123,Hair Colour,5,The stylist was so professional and understood exactly what I wanted.,Positive,2026-01-22
REV0917,CUST0252,BK00474,Manicure,4,Punctual and professional. My go-to salon from now on.,Positive,2025-06-28
REV0918,CUST0393,BK00171,Haircut,5,The staff is very skilled and the ambience is lovely.,Positive,2025-01-30
REV0919,CUST0285,BK00748,Waxing,2,The hair colour applied was completely wrong. Very disappointed.,Negative,2024-09-17
REV0920,CUST0138,BK00196,Hair Colour,2,The hair colour applied was completely wrong. Very disappointed.,Negative,2025-05-07
REV0921,CUST0318,BK02715,Facial,1,Overpriced for the quality of service provided.,Negative,2025-06-10
REV0922,CUST0497,BK00876,Manicure,4,Quick service and great results. Highly recommend.,Positive,2026-02-17
REV0923,CUST0241,BK04417,Manicure,4,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-09-18
REV0924,CUST0460,BK02378,Haircut,5,Amazing experience! My hair looks absolutely stunning.,Positive,2025-09-16
REV0925,CUST0184,BK01136,Haircut,3,"Mixed experience. Some services were great, others average.",Neutral,2024-09-24
REV0926,CUST0219,BK03469,Facial,3,"Mixed experience. Some services were great, others average.",Neutral,2025-12-23
REV0927,CUST0437,BK00524,Facial,4,The stylist was so professional and understood exactly what I wanted.,Positive,2025-08-22
REV0928,CUST0156,BK00811,Hair Spa,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2024-12-14
REV0929,CUST0401,BK02397,Waxing,4,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-02-25
REV0930,CUST0172,BK02384,Bridal Package,5,The stylist was so professional and understood exactly what I wanted.,Positive,2024-10-19
REV0931,CUST0364,BK03791,Haircut,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-06-09
REV0932,CUST0032,BK00388,Manicure,4,Great value for money. Very satisfied with the facial treatment.,Positive,2026-03-27
REV0933,CUST0297,BK01085,Haircut,2,Waited too long. No one even apologised for the delay.,Negative,2024-07-08
REV0934,CUST0352,BK04783,Pedicure,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-02-25
REV0935,CUST0442,BK03049,Haircut,5,Excellent bridal package. Made my wedding day perfect!,Positive,2024-05-23
REV0936,CUST0474,BK02891,Waxing,2,Waited 45 minutes beyond my appointment time. Very unprofessional.,Negative,2025-01-20
REV0937,CUST0361,BK02888,Facial,4,The stylist was so professional and understood exactly what I wanted.,Positive,2026-04-24
REV0938,CUST0349,BK04263,Pedicure,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2026-04-08
REV0939,CUST0229,BK04844,Manicure,4,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2025-10-20
REV0940,CUST0469,BK04550,Waxing,3,"Decent salon. Service was okay, nothing extraordinary.",Neutral,2025-02-01
REV0941,CUST0175,BK04387,Haircut,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-11-22
REV0942,CUST0352,BK04526,Haircut,4,Amazing experience! My hair looks absolutely stunning.,Positive,2024-06-21
REV0943,CUST0056,BK02171,Hair Colour,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2026-01-30
REV0944,CUST0002,BK01954,Pedicure,3,"Mixed experience. Some services were great, others average.",Neutral,2025-06-20
REV0945,CUST0347,BK01381,Haircut,5,The staff is very skilled and the ambience is lovely.,Positive,2025-07-17
REV0946,CUST0357,BK02369,Haircut,5,Great value for money. Very satisfied with the facial treatment.,Positive,2026-02-13
REV0947,CUST0493,BK00925,Waxing,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2025-07-17
REV0948,CUST0225,BK03599,Pedicure,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2024-05-25
REV0949,CUST0493,BK00925,Waxing,5,Outstanding service. The hair spa was so relaxing.,Positive,2025-07-17
REV0950,CUST0036,BK03471,Hair Colour,4,The staff is very skilled and the ambience is lovely.,Positive,2025-05-31
REV0951,CUST0178,BK02277,Haircut,4,Outstanding service. The hair spa was so relaxing.,Positive,2025-01-18
REV0952,CUST0114,BK00951,Hair Spa,5,Very friendly staff. They made me feel comfortable throughout.,Positive,2024-12-31
REV0953,CUST0471,BK04996,Haircut,4,Punctual and professional. My go-to salon from now on.,Positive,2025-04-05
REV0954,CUST0011,BK04966,Hair Colour,4,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2024-12-17
REV0955,CUST0206,BK00980,Waxing,4,Punctual and professional. My go-to salon from now on.,Positive,2025-04-30
REV0956,CUST0432,BK00276,Hair Colour,5,The stylist was so professional and understood exactly what I wanted.,Positive,2025-07-17
REV0957,CUST0395,BK03426,Haircut,4,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2024-09-24
REV0958,CUST0288,BK01413,Manicure,5,Punctual and professional. My go-to salon from now on.,Positive,2025-09-15
REV0959,CUST0309,BK04672,Waxing,5,The staff is very skilled and the ambience is lovely.,Positive,2025-04-09
REV0960,CUST0282,BK00404,Pedicure,5,Outstanding service. The hair spa was so relaxing.,Positive,2024-09-04
REV0961,CUST0403,BK02741,Haircut,3,"Mixed experience. Some services were great, others average.",Neutral,2024-05-19
REV0962,CUST0324,BK00073,Waxing,4,Outstanding service. The hair spa was so relaxing.,Positive,2025-08-10
REV0963,CUST0063,BK02480,Hair Colour,4,Amazing experience! My hair looks absolutely stunning.,Positive,2025-06-13
REV0964,CUST0024,BK00739,Facial,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2024-08-15
REV0965,CUST0282,BK03587,Waxing,4,Amazing experience! My hair looks absolutely stunning.,Positive,2024-09-12
REV0966,CUST0035,BK01737,Haircut,5,Great value for money. Very satisfied with the facial treatment.,Positive,2026-01-08
REV0967,CUST0001,BK04164,Hair Colour,5,Excellent bridal package. Made my wedding day perfect!,Positive,2024-07-10
REV0968,CUST0068,BK02185,Haircut,4,Excellent bridal package. Made my wedding day perfect!,Positive,2025-04-26
REV0969,CUST0079,BK01929,Manicure,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2025-09-07
REV0970,CUST0352,BK00469,Haircut,4,Punctual and professional. My go-to salon from now on.,Positive,2026-04-25
REV0971,CUST0154,BK00329,Hair Spa,5,Amazing experience! My hair looks absolutely stunning.,Positive,2024-12-24
REV0972,CUST0370,BK00074,Manicure,4,The staff is very skilled and the ambience is lovely.,Positive,2024-09-11
REV0973,CUST0336,BK01076,Hair Colour,5,Punctual and professional. My go-to salon from now on.,Positive,2024-10-06
REV0974,CUST0274,BK02420,Haircut,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2024-05-17
REV0975,CUST0368,BK03353,Pedicure,5,Excellent bridal package. Made my wedding day perfect!,Positive,2025-08-14
REV0976,CUST0303,BK00157,Haircut,5,Quick service and great results. Highly recommend.,Positive,2024-07-19
REV0977,CUST0477,BK00355,Haircut,4,The stylist was so professional and understood exactly what I wanted.,Positive,2025-11-17
REV0978,CUST0080,BK03195,Hair Spa,3,Average experience. The waiting time was a bit long.,Neutral,2026-03-15
REV0979,CUST0157,BK00492,Bridal Package,5,The stylist was so professional and understood exactly what I wanted.,Positive,2025-01-26
REV0980,CUST0198,BK04925,Pedicure,5,Outstanding service. The hair spa was so relaxing.,Positive,2024-11-28
REV0981,CUST0114,BK01052,Facial,5,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2024-06-28
REV0982,CUST0034,BK01520,Hair Colour,5,Amazing experience! My hair looks absolutely stunning.,Positive,2026-03-18
REV0983,CUST0189,BK02450,Waxing,5,Very friendly staff. They made me feel comfortable throughout.,Positive,2025-07-19
REV0984,CUST0167,BK03838,Waxing,5,Punctual and professional. My go-to salon from now on.,Positive,2025-10-14
REV0985,CUST0375,BK04962,Facial,4,Best salon in Nellore! Will definitely come back.,Positive,2024-10-24
REV0986,CUST0107,BK02992,Waxing,4,Outstanding service. The hair spa was so relaxing.,Positive,2024-11-06
REV0987,CUST0308,BK04346,Pedicure,5,Very clean and hygienic salon. Staff was warm and welcoming.,Positive,2026-03-17
REV0988,CUST0480,BK04708,Waxing,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2026-01-05
REV0989,CUST0281,BK01459,Haircut,4,Punctual and professional. My go-to salon from now on.,Positive,2024-11-11
REV0990,CUST0414,BK00223,Hair Spa,4,Excellent bridal package. Made my wedding day perfect!,Positive,2026-01-25
REV0991,CUST0302,BK02515,Hair Spa,5,Quick service and great results. Highly recommend.,Positive,2024-08-07
REV0992,CUST0123,BK02627,Manicure,4,Very friendly staff. They made me feel comfortable throughout.,Positive,2024-08-04
REV0993,CUST0410,BK01628,Hair Spa,4,Loved my haircut. The colouring came out exactly as I imagined.,Positive,2026-03-05
REV0994,CUST0407,BK02198,Waxing,5,Amazing experience! My hair looks absolutely stunning.,Positive,2025-03-17
REV0995,CUST0330,BK03211,Hair Colour,4,The staff is very skilled and the ambience is lovely.,Positive,2026-01-02
REV0996,CUST0316,BK03641,Hair Colour,1,Pricing is not transparent. Hidden charges were added at billing.,Negative,2024-08-17
REV0997,CUST0270,BK04706,Manicure,5,Outstanding service. The hair spa was so relaxing.,Positive,2025-12-04
REV0998,CUST0290,BK01733,Hair Spa,5,Excellent bridal package. Made my wedding day perfect!,Positive,2025-05-21
REV0999,CUST0063,BK00243,Hair Spa,3,"Decent salon. Service was okay, nothing extraordinary.",Neutral,2024-09-10
REV1000,CUST0007,BK01884,Waxing,3,Okay salon. Stylist was good but the ambience needs improvement.,Neutral,2024-08-26
